start_ts,user,session_duration,logon_on_own_pc_normal,logon_on_other_pc_normal,logon_on_own_pc_off_hour,logon_on_other_pc_off_hour,logon_hour,day_of_a_week,device_connects_on_own_pc,device_connects_on_other_pc,device_connects_on_own_pc_off_hour,device_connects_on_other_pc_off_hour,documents_copy_own_pc,documents_copy_other_pc,exe_files_copy_own_pc,exe_files_copy_other_pc,documents_copy_own_pc_off_hour,documents_copy_other_pc_off_hour,exe_files_copy_own_pc_off_hour,exe_files_copy_other_pc_off_hour,neutral_sites,job_search,hacking_sites,neutral_sites_off_hour,job_search_off_hour,hacking_sites_off_hour,total_emails,int_to_int_mails,int_to_out_mails,out_to_int_mails,out_to_out_mails,internal_recipients,external_recipients,distinct_bcc,mails_with_attachments,after_hour_mails,role,business_unit,functional_unit,department,team,O,C,E,A,N,class,type
1277086680,FBA0348,30180,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,14,7,0,0,7,11,10,0,0,0,ITAdmin,1,1,6,3,41,44,40,36,27,0,0
1277173080,FBA0348,29760,1,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,14,13,1,0,0,15,1,0,0,0,ITAdmin,1,1,6,3,41,44,40,36,27,0,0
1277259480,FBA0348,30300,1,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,14,13,0,0,1,18,6,0,0,0,ITAdmin,1,1,6,3,41,44,40,36,27,0,0
1277346480,FBA0348,28800,1,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,14,13,1,0,1,16,2,0,0,0,ITAdmin,1,1,6,3,41,44,40,36,27,0,0
1277432580,FBA0348,29880,1,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,13,9,0,0,4,11,4,0,0,0,ITAdmin,1,1,6,3,41,44,40,36,27,0,0
1277691540,FBA0348,29580,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,13,1,0,0,12,4,14,0,0,0,ITAdmin,1,1,6,3,41,44,40,36,27,0,0
1277778720,FBA0348,28620,1,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,14,6,1,0,8,9,11,0,0,0,ITAdmin,1,1,6,3,41,44,40,36,27,0,0
1277865060,FBA0348,28680,1,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,14,7,1,0,6,12,10,0,0,0,ITAdmin,1,1,6,3,41,44,40,36,27,0,0
1277951280,FBA0348,29280,1,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,14,14,0,0,0,15,1,0,0,0,ITAdmin,1,1,6,3,41,44,40,36,27,0,0
1278037740,FBA0348,28860,1,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,14,3,0,0,11,7,17,0,0,0,ITAdmin,1,1,6,3,41,44,40,36,27,0,0
1278383400,FBA0348,28740,1,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,14,4,0,0,10,6,18,0,0,0,ITAdmin,1,1,6,3,41,44,40,36,27,0,0
1278469800,FBA0348,28680,1,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,14,6,1,0,7,8,15,0,0,0,ITAdmin,1,1,6,3,41,44,40,36,27,0,0
1278556200,FBA0348,28800,1,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,14,5,0,0,9,7,14,0,0,0,ITAdmin,1,1,6,3,41,44,40,36,27,0,0
1278642600,FBA0348,28740,1,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,13,10,3,0,0,16,3,0,0,0,ITAdmin,1,1,6,3,41,44,40,36,27,0,0
1278901620,FBA0348,28920,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,14,3,0,0,11,4,18,0,0,0,ITAdmin,1,1,6,3,41,44,40,36,27,0,0
1278988200,FBA0348,28740,1,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,14,6,0,0,8,11,9,0,0,0,ITAdmin,1,1,6,3,41,44,40,36,27,0,0
1279074720,FBA0348,28560,1,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,14,13,1,0,1,19,6,0,0,0,ITAdmin,1,1,6,3,41,44,40,36,27,0,0
1279161060,FBA0348,28620,1,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,14,3,0,0,11,9,19,0,0,0,ITAdmin,1,1,6,3,41,44,40,36,27,0,0
1279247400,FBA0348,28740,1,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,14,4,0,0,10,9,14,0,0,0,ITAdmin,1,1,6,3,41,44,40,36,27,0,0
1279506720,FBA0348,28620,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,14,2,0,0,12,3,16,0,0,0,ITAdmin,1,1,6,3,41,44,40,36,27,0,0
1279593060,FBA0348,28740,1,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,14,4,0,0,10,6,18,0,0,0,ITAdmin,1,1,6,3,41,44,40,36,27,0,0
1279678560,FBA0348,29580,1,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,13,5,0,0,8,7,14,0,0,0,ITAdmin,1,1,6,3,41,44,40,36,27,0,0
1279765200,FBA0348,30000,1,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,14,5,0,0,9,7,14,0,0,0,ITAdmin,1,1,6,3,41,44,40,36,27,0,0
1279852320,FBA0348,29400,1,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,14,9,1,0,5,10,8,0,0,0,ITAdmin,1,1,6,3,41,44,40,36,27,0,0
1280111400,FBA0348,28800,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,14,7,1,0,6,9,8,0,0,0,ITAdmin,1,1,6,3,41,44,40,36,27,0,0
1280197920,FBA0348,28560,1,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,14,4,0,0,10,8,19,0,0,0,ITAdmin,1,1,6,3,41,44,40,36,27,0,0
1280284320,FBA0348,28680,1,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,14,14,0,0,0,17,2,0,0,0,ITAdmin,1,1,6,3,41,44,40,36,27,0,0
1280370060,FBA0348,30000,1,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,14,4,0,0,10,5,16,0,0,0,ITAdmin,1,1,6,3,41,44,40,36,27,0,0
1280457000,FBA0348,28740,1,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,14,14,0,0,0,18,2,0,0,0,ITAdmin,1,1,6,3,41,44,40,36,27,0,0
1280716320,FBA0348,28740,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,14,9,0,0,5,16,9,0,0,0,ITAdmin,1,1,6,3,41,44,40,36,27,0,0
1280802720,FBA0348,28560,1,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,13,5,1,0,7,6,9,0,0,0,ITAdmin,1,1,6,3,41,44,40,36,27,0,0
1280888640,FBA0348,29940,1,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,8,8,0,0,0,16,1,0,0,0,ITAdmin,1,1,6,3,41,44,40,36,27,0,0
1280975520,FBA0348,28560,1,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,14,14,0,0,0,21,1,0,0,0,ITAdmin,1,1,6,3,41,44,40,36,27,0,0
1281061920,FBA0348,28680,1,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,14,8,0,0,6,13,11,0,0,0,ITAdmin,1,1,6,3,41,44,40,36,27,0,0
1281320880,FBA0348,28920,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,14,3,0,0,11,3,15,0,0,0,ITAdmin,1,1,6,3,41,44,40,36,27,0,0
1281407400,FBA0348,29280,1,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,14,14,0,0,0,21,3,0,0,0,ITAdmin,1,1,6,3,41,44,40,36,27,0,0
1281493920,FBA0348,29280,1,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,14,6,2,0,8,9,10,0,0,0,ITAdmin,1,1,6,3,41,44,40,36,27,0,0
1281579420,FBA0348,29820,1,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,13,13,0,0,0,19,0,0,0,0,ITAdmin,1,1,6,3,41,44,40,36,27,0,0
1281666600,FBA0348,28740,1,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,14,3,0,0,11,3,14,0,0,0,ITAdmin,1,1,6,3,41,44,40,36,27,0,0
1281925800,FBA0348,29340,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,13,2,0,0,11,2,21,0,0,0,ITAdmin,1,1,6,3,41,44,40,36,27,0,0
1282012200,FBA0348,28800,1,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,14,9,1,0,5,12,9,0,0,0,ITAdmin,1,1,6,3,41,44,40,36,27,0,0
1282097880,FBA0348,29520,1,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,10,1,0,0,9,1,12,0,0,0,ITAdmin,1,1,6,3,41,44,40,36,27,0,0
1282184220,FBA0348,29820,1,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,14,12,4,0,0,15,2,0,0,0,ITAdmin,1,1,6,3,41,44,40,36,27,0,0
1282270680,FBA0348,29520,1,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,14,6,0,0,8,7,19,0,0,0,ITAdmin,1,1,6,3,41,44,40,36,27,0,0
1282530180,FBA0348,29220,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,13,3,0,0,10,5,17,0,0,0,ITAdmin,1,1,6,3,41,44,40,36,27,0,0
1282617000,FBA0348,28740,1,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,14,7,0,0,7,11,18,0,0,0,ITAdmin,1,1,6,3,41,44,40,36,27,0,0
1282703400,FBA0348,28800,1,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,14,12,2,0,2,14,6,0,0,0,ITAdmin,1,1,6,3,41,44,40,36,27,0,0
1282789800,FBA0348,28680,1,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,14,13,0,0,1,18,4,0,0,0,ITAdmin,1,1,6,3,41,44,40,36,27,0,0
1282876200,FBA0348,28680,1,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,14,7,0,0,7,10,10,0,0,0,ITAdmin,1,1,6,3,41,44,40,36,27,0,0
1283135400,FBA0348,28740,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,14,13,1,0,0,19,2,0,0,0,ITAdmin,1,1,6,3,41,44,40,36,27,0,0
1283221920,FBA0348,28560,1,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,14,3,0,0,11,8,13,0,0,0,ITAdmin,1,1,6,3,41,44,40,36,27,0,0
1283308260,FBA0348,28680,1,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,14,6,0,0,8,12,10,0,0,0,ITAdmin,1,1,6,3,41,44,40,36,27,0,0
1283394660,FBA0348,28680,1,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,14,5,0,0,9,7,22,0,0,0,ITAdmin,1,1,6,3,41,44,40,36,27,0,0
1283480100,FBA0348,29940,1,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,7,1,0,0,6,1,11,0,0,0,ITAdmin,1,1,6,3,41,44,40,36,27,0,0
1283826420,FBA0348,29040,1,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,14,6,0,0,8,10,16,0,0,0,ITAdmin,1,1,6,3,41,44,40,36,27,0,0
1283913060,FBA0348,28620,1,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,14,9,0,0,5,14,10,0,0,0,ITAdmin,1,1,6,3,41,44,40,36,27,0,0
1283999160,FBA0348,29040,1,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,14,5,0,0,9,5,17,0,0,0,ITAdmin,1,1,6,3,41,44,40,36,27,0,0
1284085860,FBA0348,28620,1,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,14,12,0,0,2,16,4,0,0,0,ITAdmin,1,1,6,3,41,44,40,36,27,0,0
1284344640,FBA0348,29220,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,14,9,0,0,5,13,9,0,0,0,ITAdmin,1,1,6,3,41,44,40,36,27,0,0
1284430800,FBA0348,29880,1,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,14,6,1,0,7,13,14,0,0,0,ITAdmin,1,1,6,3,41,44,40,36,27,0,0
1284517500,FBA0348,29280,1,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,12,11,1,0,0,15,1,0,0,0,ITAdmin,1,1,6,3,41,44,40,36,27,0,0
1284604260,FBA0348,28680,1,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,14,5,0,0,9,3,12,0,0,0,ITAdmin,1,1,6,3,41,44,40,36,27,0,0
1284690600,FBA0348,29520,1,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,13,12,1,0,0,15,1,0,0,0,ITAdmin,1,1,6,3,41,44,40,36,27,0,0
1284949320,FBA0348,29700,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,14,5,1,0,8,7,16,0,0,0,ITAdmin,1,1,6,3,41,44,40,36,27,0,0
1285035480,FBA0348,29820,1,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,14,10,2,0,2,21,7,0,0,0,ITAdmin,1,1,6,3,41,44,40,36,27,0,0
1285122600,FBA0348,28740,1,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,14,7,0,0,7,10,16,0,0,0,ITAdmin,1,1,6,3,41,44,40,36,27,0,0
1285209060,FBA0348,28740,1,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,14,9,0,0,5,15,11,0,0,0,ITAdmin,1,1,6,3,41,44,40,36,27,0,0
1285295520,FBA0348,28620,1,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,6,3,0,0,3,4,4,0,0,0,ITAdmin,1,1,6,3,41,44,40,36,27,0,0
1285554480,FBA0348,29280,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,14,11,1,0,3,14,9,0,0,0,ITAdmin,1,1,6,3,41,44,40,36,27,0,0
1285641000,FBA0348,29520,1,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,14,5,0,0,9,13,13,0,0,0,ITAdmin,1,1,6,3,41,44,40,36,27,0,0
1285726560,FBA0348,30360,1,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,14,2,0,0,12,5,10,0,0,0,ITAdmin,1,1,6,3,41,44,40,36,27,0,0
1286159400,FBA0348,28800,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,14,6,1,0,7,8,10,0,0,0,ITAdmin,1,1,6,3,41,44,40,36,27,0,0
1286245200,FBA0348,30000,1,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,14,8,1,0,6,8,11,0,0,0,ITAdmin,1,1,6,3,41,44,40,36,27,0,0
1286332260,FBA0348,28620,1,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,14,12,1,0,1,17,4,0,0,0,ITAdmin,1,1,6,3,41,44,40,36,27,0,0
1286417760,FBA0348,30060,1,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,14,8,4,0,4,10,11,0,0,0,ITAdmin,1,1,6,3,41,44,40,36,27,0,0
1286505120,FBA0348,28620,1,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,14,5,0,0,9,8,18,0,0,0,ITAdmin,1,1,6,3,41,44,40,36,27,0,0
1286764320,FBA0348,28620,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,14,4,0,0,10,6,15,0,0,0,ITAdmin,1,1,6,3,41,44,40,36,27,0,0
1286850600,FBA0348,28800,1,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,14,7,0,0,7,11,9,0,0,0,ITAdmin,1,1,6,3,41,44,40,36,27,0,0
1286937120,FBA0348,29580,1,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,14,6,0,0,8,9,13,0,0,0,ITAdmin,1,1,6,3,41,44,40,36,27,0,0
1287023400,FBA0348,29640,1,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,14,12,0,0,2,15,3,0,0,0,ITAdmin,1,1,6,3,41,44,40,36,27,0,0
1287108900,FBA0348,29760,1,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,14,3,0,0,11,5,16,0,0,0,ITAdmin,1,1,6,3,41,44,40,36,27,0,0
1287368940,FBA0348,28860,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,14,7,2,0,6,14,10,0,0,0,ITAdmin,1,1,6,3,41,44,40,36,27,0,0
1287455280,FBA0348,29760,1,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,14,10,1,0,4,16,14,0,0,0,ITAdmin,1,1,6,3,41,44,40,36,27,0,0
1287541920,FBA0348,28920,1,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,14,9,0,0,5,14,11,0,0,0,ITAdmin,1,1,6,3,41,44,40,36,27,0,0
1287627360,FBA0348,29880,1,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,5,5,0,0,0,9,1,0,0,0,ITAdmin,1,1,6,3,41,44,40,36,27,0,0
1287714660,FBA0348,28680,1,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,14,4,0,0,10,11,21,0,0,0,ITAdmin,1,1,6,3,41,44,40,36,27,0,0
1287973800,FBA0348,28680,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,14,9,0,0,5,13,13,0,0,0,ITAdmin,1,1,6,3,41,44,40,36,27,0,0
1288059600,FBA0348,30300,1,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,12,4,0,0,8,6,14,0,0,0,ITAdmin,1,1,6,3,41,44,40,36,27,0,0
1288146540,FBA0348,29640,1,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,7,3,0,0,4,5,3,0,0,0,ITAdmin,1,1,6,3,41,44,40,36,27,0,0
1288232520,FBA0348,30000,1,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,14,2,0,0,12,5,22,0,0,0,ITAdmin,1,1,6,3,41,44,40,36,27,0,0
1288319280,FBA0348,28800,1,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,14,11,0,0,3,20,5,0,0,0,ITAdmin,1,1,6,3,41,44,40,36,27,0,0
1288578660,FBA0348,28620,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,14,6,1,0,8,10,15,0,0,0,ITAdmin,1,1,6,3,41,44,40,36,27,0,0
1288664400,FBA0348,29760,1,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,14,8,0,0,6,14,12,0,0,0,ITAdmin,1,1,6,3,41,44,40,36,27,0,0
1288751400,FBA0348,28800,1,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,14,11,1,0,2,16,9,0,0,0,ITAdmin,1,1,6,3,41,44,40,36,27,0,0
1288837860,FBA0348,28620,1,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,14,14,1,0,0,16,4,0,0,0,ITAdmin,1,1,6,3,41,44,40,36,27,0,0
1288923360,FBA0348,29580,1,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,14,12,1,0,2,16,3,0,0,0,ITAdmin,1,1,6,3,41,44,40,36,27,0,0
1289182680,FBA0348,29760,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,14,10,0,0,4,15,13,0,0,0,ITAdmin,1,1,6,3,41,44,40,36,27,0,0
1289269860,FBA0348,28680,1,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,14,11,1,0,2,15,3,0,0,0,ITAdmin,1,1,6,3,41,44,40,36,27,0,0
1289356200,FBA0348,29340,1,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,13,3,1,0,9,6,18,0,0,0,ITAdmin,1,1,6,3,41,44,40,36,27,0,0
1289442000,FBA0348,29280,1,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,13,12,0,0,1,13,2,0,0,0,ITAdmin,1,1,6,3,41,44,40,36,27,0,0
1289528280,FBA0348,29400,1,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,14,13,1,0,0,16,2,0,0,0,ITAdmin,1,1,6,3,41,44,40,36,27,0,0
1289787600,FBA0348,29880,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,14,11,2,0,2,14,6,0,0,0,ITAdmin,1,1,6,3,41,44,40,36,27,0,0
1289874540,FBA0348,29340,1,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,14,8,1,0,5,13,10,0,0,0,ITAdmin,1,1,6,3,41,44,40,36,27,0,0
1289961120,FBA0348,28800,1,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,14,10,2,0,2,15,7,0,0,0,ITAdmin,1,1,6,3,41,44,40,36,27,0,0
1290047520,FBA0348,29340,1,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,14,3,0,0,11,3,20,0,0,0,ITAdmin,1,1,6,3,41,44,40,36,27,0,0
1290133800,FBA0348,28800,1,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,14,13,1,0,1,17,3,0,0,0,ITAdmin,1,1,6,3,41,44,40,36,27,0,0
1290392640,FBA0348,29580,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,14,4,0,0,10,6,20,0,0,0,ITAdmin,1,1,6,3,41,44,40,36,27,0,0
1290479160,FBA0348,29520,1,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,14,6,0,0,8,11,9,0,0,0,ITAdmin,1,1,6,3,41,44,40,36,27,0,0
1290565140,FBA0348,30120,1,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,14,4,0,0,10,5,12,0,0,0,ITAdmin,1,1,6,3,41,44,40,36,27,0,0
1290997800,FBA0348,29700,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,14,13,1,0,0,16,2,0,0,0,ITAdmin,1,1,6,3,41,44,40,36,27,0,0
1291084320,FBA0348,28680,1,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,14,11,1,0,2,11,4,0,0,0,ITAdmin,1,1,6,3,41,44,40,36,27,0,0
1291170720,FBA0348,28680,1,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,14,5,0,0,9,11,13,0,0,0,ITAdmin,1,1,6,3,41,44,40,36,27,0,0
1291257000,FBA0348,28800,1,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,14,6,0,0,8,11,12,0,0,0,ITAdmin,1,1,6,3,41,44,40,36,27,0,0
1291342500,FBA0348,29700,1,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,14,14,1,0,0,23,2,0,0,0,ITAdmin,1,1,6,3,41,44,40,36,27,0,0
1291601820,FBA0348,30180,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,14,13,2,0,0,16,2,0,0,0,ITAdmin,1,1,6,3,41,44,40,36,27,0,0
1291688580,FBA0348,29100,1,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,14,14,1,0,0,17,3,0,0,0,ITAdmin,1,1,6,3,41,44,40,36,27,0,0
1291775280,FBA0348,29340,1,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,14,14,0,0,0,15,0,0,0,0,ITAdmin,1,1,6,3,41,44,40,36,27,0,0
1291861800,FBA0348,29640,1,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,14,9,0,0,5,10,11,0,0,0,ITAdmin,1,1,6,3,41,44,40,36,27,0,0
1291947420,FBA0348,30300,1,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,14,4,0,0,10,4,22,0,0,0,ITAdmin,1,1,6,3,41,44,40,36,27,0,0
1292206860,FBA0348,29520,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,14,4,0,0,10,4,12,0,0,0,ITAdmin,1,1,6,3,41,44,40,36,27,0,0
1292293440,FBA0348,29700,1,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,10,4,2,0,5,7,12,0,0,0,ITAdmin,1,1,6,3,41,44,40,36,27,0,0
1292380320,FBA0348,28560,1,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,14,1,0,0,13,1,15,0,0,0,ITAdmin,1,1,6,3,41,44,40,36,27,0,0
