start_ts,user,session_duration,logon_on_own_pc_normal,logon_on_other_pc_normal,logon_on_own_pc_off_hour,logon_on_other_pc_off_hour,logon_hour,day_of_a_week,device_connects_on_own_pc,device_connects_on_other_pc,device_connects_on_own_pc_off_hour,device_connects_on_other_pc_off_hour,documents_copy_own_pc,documents_copy_other_pc,exe_files_copy_own_pc,exe_files_copy_other_pc,documents_copy_own_pc_off_hour,documents_copy_other_pc_off_hour,exe_files_copy_own_pc_off_hour,exe_files_copy_other_pc_off_hour,neutral_sites,job_search,hacking_sites,neutral_sites_off_hour,job_search_off_hour,hacking_sites_off_hour,total_emails,int_to_int_mails,int_to_out_mails,out_to_int_mails,out_to_out_mails,internal_recipients,external_recipients,distinct_bcc,mails_with_attachments,after_hour_mails,role,business_unit,functional_unit,department,team,O,C,E,A,N,class,type
1275011820,ABC0174,29640,0,0,1,0,7,4,1,0,0,0,3,0,0,0,0,0,0,0,149,0,0,13,0,0,14,13,0,0,1,17,3,3,0,0,Salesman,1,5,2,1,15,41,34,13,32,0,0
1275184920,ABC0174,28620,1,0,1,0,7,6,3,0,0,0,0,0,0,0,0,0,0,0,152,0,0,10,0,0,15,4,0,0,11,8,18,3,2,0,Salesman,1,5,2,1,15,41,34,13,32,0,0
1275270420,ABC0174,30120,1,0,1,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,149,0,0,13,0,0,15,14,1,0,0,22,2,2,0,0,Salesman,1,5,2,1,15,41,34,13,32,0,0
1275357600,ABC0174,29700,1,0,1,0,7,1,3,0,0,0,5,0,0,0,0,0,0,0,158,0,0,4,0,0,6,2,0,0,4,4,12,3,2,0,Salesman,1,5,2,1,15,41,34,13,32,0,0
1275443820,ABC0174,28860,1,0,1,0,7,2,2,0,1,0,1,0,0,0,0,0,0,0,147,0,0,15,0,0,14,13,0,0,1,21,7,3,3,8,Salesman,1,5,2,1,15,41,34,13,32,0,0
1275530460,ABC0174,28560,1,0,1,0,7,3,2,0,1,0,2,0,0,0,0,0,0,0,156,0,0,6,0,0,15,8,0,0,7,15,17,4,1,1,Salesman,1,5,2,1,15,41,34,13,32,0,0
1275616800,ABC0174,29100,1,0,1,0,7,4,2,0,0,0,2,0,0,0,0,0,0,0,158,0,0,4,0,0,15,13,2,0,2,16,11,3,0,0,Salesman,1,5,2,1,15,41,34,13,32,0,0
1275875280,ABC0174,29880,1,0,1,0,7,0,2,0,0,0,2,0,0,0,0,0,0,0,155,0,0,7,0,0,15,1,0,0,14,2,20,3,2,9,Salesman,1,5,2,1,15,41,34,13,32,0,0
1275961740,ABC0174,29940,0,0,1,0,7,1,5,0,0,0,0,0,0,0,0,0,0,0,162,0,0,0,0,0,15,15,0,0,0,20,3,2,2,0,Salesman,1,5,2,1,15,41,34,13,32,0,0
1276048920,ABC0174,28680,1,0,1,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,142,0,0,20,0,0,13,5,0,0,8,12,18,4,1,5,Salesman,1,5,2,1,15,41,34,13,32,0,0
1276135080,ABC0174,28740,1,0,1,0,7,3,1,0,0,0,4,0,0,0,0,0,0,0,152,0,0,10,0,0,15,7,0,0,8,12,17,4,2,2,Salesman,1,5,2,1,15,41,34,13,32,0,0
1276221780,ABC0174,28560,1,0,1,0,7,4,3,0,0,0,5,0,0,0,0,0,0,0,151,0,0,11,0,0,15,4,0,0,11,9,18,4,0,0,Salesman,1,5,2,1,15,41,34,13,32,0,0
1276308000,ABC0174,28860,1,0,1,0,7,5,0,0,0,0,0,0,0,0,0,0,0,0,154,0,0,8,0,0,15,11,1,0,4,16,10,4,3,2,Salesman,1,5,2,1,15,41,34,13,32,0,0
1276394460,ABC0174,28560,1,0,1,0,7,6,1,0,1,0,1,0,0,0,2,0,0,0,155,0,0,7,0,0,15,8,0,0,7,16,16,4,0,2,Salesman,1,5,2,1,15,41,34,13,32,0,0
1276480860,ABC0174,28620,1,0,1,0,7,0,2,0,0,0,2,0,0,0,0,0,0,0,150,0,0,12,0,0,15,6,0,0,9,10,19,4,2,0,Salesman,1,5,2,1,15,41,34,13,32,0,0
1276567260,ABC0174,28680,1,0,1,0,7,1,3,0,0,0,2,0,0,0,0,0,0,0,154,0,0,8,0,0,14,8,0,0,6,15,16,4,2,0,Salesman,1,5,2,1,15,41,34,13,32,0,0
1276653600,ABC0174,28740,1,0,1,0,7,2,1,0,0,0,0,0,0,0,0,0,0,0,147,0,0,15,0,0,15,4,0,0,11,9,14,4,2,0,Salesman,1,5,2,1,15,41,34,13,32,0,0
1276740180,ABC0174,28620,1,0,1,0,7,3,1,0,0,0,3,0,0,0,0,0,0,0,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Salesman,1,5,2,1,15,41,34,13,32,0,0
1276826580,ABC0174,28500,1,0,1,0,7,4,2,0,0,0,3,0,0,0,0,0,0,0,157,0,0,5,0,0,15,5,0,0,10,12,15,3,1,3,Salesman,1,5,2,1,15,41,34,13,32,0,0
1276999320,ABC0174,28980,1,0,1,0,7,6,2,0,0,0,5,0,0,0,0,0,0,0,160,0,0,2,0,0,15,10,1,0,5,13,14,4,3,0,Salesman,1,5,2,1,15,41,34,13,32,0,0
1277085000,ABC0174,30300,0,0,1,0,7,0,3,0,0,0,0,0,0,0,0,0,0,0,146,0,0,16,0,0,15,4,0,0,11,9,14,4,3,0,Salesman,1,5,2,1,15,41,34,13,32,0,0
1277172000,ABC0174,28680,1,0,1,0,7,1,1,0,0,0,4,0,0,0,0,0,0,0,161,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Salesman,1,5,2,1,15,41,34,13,32,0,0
1277258520,ABC0174,29400,1,0,1,0,7,2,1,0,0,0,3,0,1,0,0,0,0,0,151,0,0,11,0,0,15,15,0,0,0,25,1,2,3,0,Salesman,1,5,2,1,15,41,34,13,32,0,0
1277344920,ABC0174,28680,1,0,1,0,7,3,2,0,0,0,0,0,0,0,0,0,0,0,162,0,0,0,0,0,15,4,0,0,11,9,21,4,0,0,Salesman,1,5,2,1,15,41,34,13,32,0,0
1277431200,ABC0174,28800,1,0,1,0,7,4,3,0,0,0,3,0,0,0,0,0,0,0,151,0,0,11,0,0,15,10,1,0,5,11,14,4,1,1,Salesman,1,5,2,1,15,41,34,13,32,0,0
1277517360,ABC0174,28920,0,0,1,0,7,5,1,0,0,0,2,0,0,0,0,0,0,0,155,0,0,7,0,0,15,13,0,0,2,22,6,3,4,3,Salesman,1,5,2,1,15,41,34,13,32,0,0
1277690400,ABC0174,28620,1,0,1,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0,141,0,0,21,0,0,15,11,1,0,3,21,10,4,1,0,Salesman,1,5,2,1,15,41,34,13,32,0,0
1277775900,ABC0174,29520,1,0,1,0,7,1,3,0,1,0,3,0,0,0,0,0,0,0,155,0,0,7,0,0,15,5,1,0,10,12,15,4,1,0,Salesman,1,5,2,1,15,41,34,13,32,0,0
1277863200,ABC0174,28620,1,0,1,0,7,2,2,0,1,0,1,0,0,0,0,0,0,0,158,0,0,4,0,0,15,8,0,0,7,16,18,3,5,0,Salesman,1,5,2,1,15,41,34,13,32,0,0
1277949060,ABC0174,30000,0,0,1,0,7,3,2,0,0,0,0,0,0,0,0,0,0,0,159,0,0,3,0,0,15,4,1,0,11,10,14,4,2,0,Salesman,1,5,2,1,15,41,34,13,32,0,0
1278036120,ABC0174,28620,1,0,1,0,7,4,3,0,0,0,0,0,0,0,0,0,0,0,158,0,0,4,0,0,15,14,2,0,1,15,6,4,2,0,Salesman,1,5,2,1,15,41,34,13,32,0,0
1278208920,ABC0174,28500,1,0,1,0,7,6,2,0,0,0,5,0,0,0,0,0,0,0,154,0,0,8,0,0,15,1,0,0,14,2,26,2,0,0,Salesman,1,5,2,1,15,41,34,13,32,0,0
1278381600,ABC0174,28800,1,0,1,0,7,1,1,0,0,0,4,0,0,0,0,0,0,0,156,0,0,6,0,0,15,11,1,0,4,11,10,4,0,0,Salesman,1,5,2,1,15,41,34,13,32,0,0
1278468120,ABC0174,29100,1,0,1,0,7,2,3,0,0,0,0,0,0,0,0,0,0,0,152,0,0,10,0,0,15,10,1,0,5,18,12,4,1,3,Salesman,1,5,2,1,15,41,34,13,32,0,0
1278554460,ABC0174,28620,1,0,1,0,7,3,2,0,0,0,2,0,0,0,0,0,0,0,148,0,0,14,0,0,15,10,0,0,5,16,11,4,2,0,Salesman,1,5,2,1,15,41,34,13,32,0,0
1278639960,ABC0174,30060,0,0,1,0,7,4,1,0,1,0,0,0,0,0,0,0,0,0,139,0,0,23,0,0,15,12,1,0,3,20,12,4,1,0,Salesman,1,5,2,1,15,41,34,13,32,0,0
1278727260,ABC0174,28740,1,0,1,0,7,5,1,0,1,0,2,0,0,0,2,0,0,0,161,0,0,1,0,0,15,3,0,0,12,10,22,4,2,0,Salesman,1,5,2,1,15,41,34,13,32,0,0
1278813360,ABC0174,29760,1,0,1,0,7,6,1,0,0,0,0,0,0,0,0,0,0,0,153,0,0,9,0,0,15,5,0,0,10,14,19,4,3,0,Salesman,1,5,2,1,15,41,34,13,32,0,0
1278900000,ABC0174,28740,1,0,1,0,7,0,2,0,0,0,5,0,0,0,0,0,0,0,155,0,0,7,0,0,15,9,0,0,6,17,12,4,0,0,Salesman,1,5,2,1,15,41,34,13,32,0,0
1278986040,ABC0174,29460,0,0,1,0,7,1,1,0,0,0,0,0,0,0,0,0,0,0,148,0,0,14,0,0,15,8,1,0,7,12,19,4,1,0,Salesman,1,5,2,1,15,41,34,13,32,0,0
1279072620,ABC0174,29760,0,0,1,0,7,2,2,0,0,0,5,0,0,0,0,0,0,0,153,0,0,9,0,0,14,12,1,0,1,23,6,3,2,0,Salesman,1,5,2,1,15,41,34,13,32,0,0
1279159380,ABC0174,28440,1,0,1,0,7,3,1,0,1,0,1,0,0,0,0,0,0,0,152,0,0,10,0,0,15,11,0,0,4,16,12,4,2,0,Salesman,1,5,2,1,15,41,34,13,32,0,0
1279244940,ABC0174,29940,0,0,1,0,7,4,1,0,0,0,1,0,0,0,0,0,0,0,149,0,0,13,0,0,8,2,0,0,6,5,14,4,1,0,Salesman,1,5,2,1,15,41,34,13,32,0,0
1279418520,ABC0174,28680,1,0,1,0,7,6,3,0,0,0,0,0,0,0,0,0,0,0,151,0,0,11,0,0,15,9,0,0,6,17,10,4,2,0,Salesman,1,5,2,1,15,41,34,13,32,0,0
1279504800,ABC0174,28680,1,0,1,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0,159,0,0,3,0,0,15,4,0,0,11,11,22,4,1,5,Salesman,1,5,2,1,15,41,34,13,32,0,0
1279591200,ABC0174,28740,1,0,1,0,7,1,2,0,0,0,0,0,0,0,0,0,0,0,160,0,0,2,0,0,15,11,0,0,4,18,8,4,2,3,Salesman,1,5,2,1,15,41,34,13,32,0,0
1279676820,ABC0174,29640,1,0,1,0,7,2,2,0,0,0,0,0,0,0,0,0,0,0,153,0,0,9,0,0,15,15,0,0,0,25,2,2,0,4,Salesman,1,5,2,1,15,41,34,13,32,0,0
1279764180,ABC0174,28560,1,0,1,0,7,3,1,0,0,0,3,0,0,0,0,0,0,0,162,0,0,0,0,0,15,6,0,0,9,8,19,4,4,1,Salesman,1,5,2,1,15,41,34,13,32,0,0
1279850580,ABC0174,28500,1,0,1,0,7,4,1,0,0,0,0,0,0,0,0,0,0,0,154,0,0,8,0,0,15,5,0,0,10,14,18,4,2,12,Salesman,1,5,2,1,15,41,34,13,32,0,0
1280109780,ABC0174,28620,1,0,1,0,7,0,3,0,0,0,0,0,0,0,0,0,0,0,158,0,0,4,0,0,14,13,1,0,1,22,5,3,3,0,Salesman,1,5,2,1,15,41,34,13,32,0,0
1280195700,ABC0174,29700,0,0,1,0,7,1,4,0,0,0,5,0,0,0,0,0,0,0,154,0,0,8,0,0,15,14,1,0,1,20,11,3,2,0,Salesman,1,5,2,1,15,41,34,13,32,0,0
1280282280,ABC0174,29820,1,0,1,0,7,2,1,0,0,0,0,0,0,0,0,0,0,0,161,0,0,1,0,0,15,5,0,0,10,11,23,4,1,0,Salesman,1,5,2,1,15,41,34,13,32,0,0
1280368320,ABC0174,30060,0,0,1,0,7,3,1,0,1,0,1,0,0,0,0,0,0,0,155,0,0,7,0,0,15,2,0,0,13,5,13,3,1,0,Salesman,1,5,2,1,15,41,34,13,32,0,0
1280455260,ABC0174,28680,1,0,1,0,7,4,1,0,1,0,0,0,0,0,0,0,0,0,158,0,0,4,0,0,15,3,0,0,12,10,20,3,2,0,Salesman,1,5,2,1,15,41,34,13,32,0,0
1280541240,ABC0174,28980,1,0,1,0,7,5,2,0,0,0,5,0,0,0,0,0,0,0,148,0,0,14,0,0,15,5,0,0,10,8,21,4,1,0,Salesman,1,5,2,1,15,41,34,13,32,0,0
1280714580,ABC0174,28620,1,0,1,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,157,0,0,5,0,0,15,1,0,0,14,2,22,3,2,0,Salesman,1,5,2,1,15,41,34,13,32,0,0
1280800560,ABC0174,29280,1,0,1,0,7,1,1,0,0,0,2,0,0,0,0,0,0,0,162,0,0,0,0,0,15,3,0,0,12,10,18,4,1,0,Salesman,1,5,2,1,15,41,34,13,32,0,0
1280886780,ABC0174,29340,0,0,1,0,7,2,1,0,0,0,3,0,0,0,0,0,0,0,147,0,0,15,0,0,15,6,0,0,9,10,17,4,2,1,Salesman,1,5,2,1,15,41,34,13,32,0,0
1280973360,ABC0174,28920,1,0,1,0,7,3,2,0,0,0,3,0,0,0,0,0,0,0,153,0,0,9,0,0,15,4,1,0,11,11,18,4,2,0,Salesman,1,5,2,1,15,41,34,13,32,0,0
1281060180,ABC0174,28620,1,0,1,0,7,4,3,0,0,0,0,0,0,0,0,0,0,0,159,0,0,3,0,0,15,5,0,0,10,8,20,4,5,1,Salesman,1,5,2,1,15,41,34,13,32,0,0
1281146460,ABC0174,28560,1,0,1,0,7,5,3,0,0,0,2,0,0,0,0,0,0,0,157,0,0,5,0,0,14,9,0,0,5,12,14,4,0,0,Salesman,1,5,2,1,15,41,34,13,32,0,0
1281232260,ABC0174,30240,1,0,1,0,7,6,3,0,0,0,4,0,0,0,0,0,0,0,136,0,0,26,0,0,13,5,0,0,8,10,18,4,2,0,Salesman,1,5,2,1,15,41,34,13,32,0,0
1281318840,ABC0174,29760,1,0,1,0,7,0,1,0,0,0,2,0,0,0,0,0,0,0,160,0,0,2,0,0,13,12,0,0,1,18,3,3,0,0,Salesman,1,5,2,1,15,41,34,13,32,0,0
1281405600,ABC0174,28680,1,0,1,0,7,1,2,0,0,0,3,0,0,0,0,0,0,0,154,0,0,8,0,0,15,6,0,0,9,10,11,4,1,0,Salesman,1,5,2,1,15,41,34,13,32,0,0
1281492060,ABC0174,28560,0,0,1,0,7,2,3,0,0,0,0,0,0,0,0,0,0,0,157,0,0,5,0,0,15,5,0,0,10,7,14,4,3,0,Salesman,1,5,2,1,15,41,34,13,32,0,0
1281578400,ABC0174,28620,1,0,1,0,7,3,2,0,1,0,1,0,0,0,0,0,0,0,161,0,0,1,0,0,15,6,0,0,9,14,19,4,2,0,Salesman,1,5,2,1,15,41,34,13,32,0,0
1281664920,ABC0174,29520,0,0,1,0,7,4,3,0,0,0,1,0,0,0,0,0,0,0,162,0,0,0,0,0,15,6,0,0,9,8,17,4,3,0,Salesman,1,5,2,1,15,41,34,13,32,0,0
1281750360,ABC0174,30300,0,0,1,0,7,5,2,0,0,0,1,0,0,0,0,0,0,0,144,0,0,18,0,0,8,8,0,0,0,14,0,2,1,0,Salesman,1,5,2,1,15,41,34,13,32,0,0
1281837240,ABC0174,29640,1,0,1,0,7,6,3,0,1,0,1,0,0,0,0,0,0,0,154,0,0,8,0,0,15,10,0,0,5,16,12,4,0,0,Salesman,1,5,2,1,15,41,34,13,32,0,0
1281923220,ABC0174,30180,1,0,1,0,7,0,1,0,0,0,2,0,0,0,0,0,0,0,147,0,0,15,0,0,15,6,0,0,9,12,19,4,2,0,Salesman,1,5,2,1,15,41,34,13,32,0,0
1282009680,ABC0174,29520,0,0,1,0,7,1,4,0,0,0,0,0,0,0,0,0,0,0,138,0,0,24,0,0,15,12,0,0,3,15,9,4,2,0,Salesman,1,5,2,1,15,41,34,13,32,0,0
1282096320,ABC0174,29220,1,0,1,0,7,2,2,0,0,0,3,0,0,0,0,0,0,0,151,0,0,11,0,0,15,10,0,0,5,19,13,4,1,0,Salesman,1,5,2,1,15,41,34,13,32,0,0
1282182480,ABC0174,29880,1,0,1,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,146,0,0,16,0,0,15,11,1,0,4,15,12,4,0,0,Salesman,1,5,2,1,15,41,34,13,32,0,0
1282269600,ABC0174,28800,1,0,1,0,7,4,2,0,0,0,3,0,0,0,0,0,0,0,128,0,0,34,0,0,14,12,0,0,2,20,5,3,4,0,Salesman,1,5,2,1,15,41,34,13,32,0,0
1282355880,ABC0174,29040,1,0,1,0,7,5,2,0,0,0,0,0,0,0,0,0,0,0,157,0,0,5,0,0,15,14,0,0,1,21,4,3,1,0,Salesman,1,5,2,1,15,41,34,13,32,0,0
1282528980,ABC0174,28620,1,0,1,0,7,0,1,0,0,0,2,0,0,0,0,0,0,0,162,0,0,0,0,0,15,15,0,0,0,26,2,2,3,0,Salesman,1,5,2,1,15,41,34,13,32,0,0
1282615320,ABC0174,28620,1,0,1,0,7,1,2,0,0,0,2,0,0,0,0,0,0,0,146,0,0,16,0,0,15,7,0,0,8,15,17,4,1,1,Salesman,1,5,2,1,15,41,34,13,32,0,0
1282701660,ABC0174,28560,1,0,1,0,7,2,3,0,0,0,2,0,0,0,0,0,0,0,162,0,0,0,0,0,15,15,0,0,0,23,3,2,1,0,Salesman,1,5,2,1,15,41,34,13,32,0,0
1282787640,ABC0174,28980,0,0,1,0,7,3,2,0,0,0,1,0,0,0,0,0,0,0,143,0,0,19,0,0,15,7,0,0,8,15,19,4,1,0,Salesman,1,5,2,1,15,41,34,13,32,0,0
1282874340,ABC0174,28920,1,0,1,0,7,4,2,0,0,0,3,0,0,0,0,0,0,0,155,0,0,7,0,0,14,11,0,0,3,18,9,4,5,0,Salesman,1,5,2,1,15,41,34,13,32,0,0
1283047260,ABC0174,28560,1,0,1,0,7,6,1,0,0,0,0,0,0,0,0,0,0,0,155,0,0,7,0,0,15,8,1,0,6,18,18,4,2,0,Salesman,1,5,2,1,15,41,34,13,32,0,0
1283133060,ABC0174,29700,0,0,1,0,7,0,4,0,0,0,3,0,0,0,0,0,0,0,153,0,0,9,0,0,15,14,2,0,1,20,7,3,1,0,Salesman,1,5,2,1,15,41,34,13,32,0,0
1283219640,ABC0174,29700,0,0,1,0,7,1,3,0,0,0,4,0,0,0,0,0,0,0,152,0,0,10,0,0,15,4,0,0,11,6,19,4,1,0,Salesman,1,5,2,1,15,41,34,13,32,0,0
1283306340,ABC0174,29640,1,0,1,0,7,2,2,0,0,0,5,0,0,0,0,0,0,0,137,0,0,25,0,0,15,8,0,0,7,12,15,4,3,1,Salesman,1,5,2,1,15,41,34,13,32,0,0
1283392620,ABC0174,28860,0,0,1,0,7,3,2,0,0,0,5,0,0,0,0,0,0,0,154,0,0,8,0,0,15,5,0,0,10,10,23,4,2,0,Salesman,1,5,2,1,15,41,34,13,32,0,0
1283479200,ABC0174,28680,1,0,1,0,7,4,2,0,0,0,0,0,0,0,0,0,0,0,154,0,0,8,0,0,15,13,0,0,2,22,8,4,1,0,Salesman,1,5,2,1,15,41,34,13,32,0,0
1283565600,ABC0174,28740,1,0,1,0,7,5,1,0,0,0,2,0,0,0,0,0,0,0,162,0,0,0,0,0,13,6,0,0,7,9,19,4,2,1,Salesman,1,5,2,1,15,41,34,13,32,0,0
1283738100,ABC0174,29640,1,0,1,0,7,0,1,0,1,0,0,0,0,0,0,0,0,0,149,0,0,13,0,0,15,6,0,0,9,9,13,4,1,0,Salesman,1,5,2,1,15,41,34,13,32,0,0
1283824800,ABC0174,29400,0,0,1,0,7,1,1,0,0,0,0,0,0,0,0,0,0,0,151,0,0,11,0,0,15,12,0,0,3,19,12,4,3,0,Salesman,1,5,2,1,15,41,34,13,32,0,0
1283910660,ABC0174,29400,1,0,1,0,7,2,1,0,0,0,0,0,0,0,0,0,0,0,151,0,0,11,0,0,15,1,0,0,14,3,22,2,0,0,Salesman,1,5,2,1,15,41,34,13,32,0,0
1283996700,ABC0174,30420,1,0,1,0,7,3,1,0,1,0,5,0,0,0,0,0,0,0,145,0,0,17,0,0,11,11,2,0,0,20,3,2,1,0,Salesman,1,5,2,1,15,41,34,13,32,0,0
1284084060,ABC0174,28740,1,0,1,0,7,4,1,0,0,0,0,0,0,0,0,0,0,0,149,0,0,13,0,0,15,4,0,0,11,11,21,4,1,0,Salesman,1,5,2,1,15,41,34,13,32,0,0
1284256620,ABC0174,29340,1,0,1,0,7,6,2,0,0,0,0,0,0,0,0,0,0,0,147,0,0,15,0,0,15,3,0,0,12,6,24,4,0,0,Salesman,1,5,2,1,15,41,34,13,32,0,0
1284343200,ABC0174,28800,1,0,1,0,7,0,3,0,0,0,1,0,0,0,0,0,0,0,157,0,0,5,0,0,15,4,0,0,11,10,16,4,0,1,Salesman,1,5,2,1,15,41,34,13,32,0,0
1284429780,ABC0174,28500,1,0,1,0,7,1,3,0,0,0,2,0,0,0,0,0,0,0,138,0,0,24,0,0,1,0,0,0,1,0,2,1,0,0,Salesman,1,5,2,1,15,41,34,13,32,0,0
1284516060,ABC0174,28740,0,0,1,0,7,2,2,0,0,0,0,0,0,0,0,0,0,0,153,0,0,9,0,0,15,6,0,0,9,13,21,4,3,0,Salesman,1,5,2,1,15,41,34,13,32,0,0
1284601800,ABC0174,30000,0,0,1,0,7,3,1,0,0,0,5,0,0,0,0,0,0,0,152,0,0,10,0,0,15,7,0,0,8,14,16,4,2,0,Salesman,1,5,2,1,15,41,34,13,32,0,0
1284688920,ABC0174,28680,1,0,1,0,7,4,3,0,0,0,4,0,0,0,0,0,0,0,158,0,0,4,0,0,15,5,0,0,10,10,18,4,0,0,Salesman,1,5,2,1,15,41,34,13,32,0,0
1284774900,ABC0174,30000,1,0,1,0,7,5,0,0,1,0,0,0,0,0,0,0,0,0,155,0,0,7,0,0,15,10,0,0,5,18,12,4,1,0,Salesman,1,5,2,1,15,41,34,13,32,0,0
1284947820,ABC0174,28980,1,0,1,0,7,0,2,0,0,0,1,0,0,0,0,0,0,0,151,0,0,11,0,0,15,5,0,0,10,13,14,4,0,0,Salesman,1,5,2,1,15,41,34,13,32,0,0
1285033980,ABC0174,29460,0,0,1,0,7,1,4,0,0,0,4,0,0,0,0,0,0,0,154,0,0,8,0,0,15,9,0,0,6,15,17,4,1,7,Salesman,1,5,2,1,15,41,34,13,32,0,0
1285120860,ABC0174,29280,0,0,1,0,7,2,2,0,0,0,1,0,0,0,0,0,0,0,137,0,0,25,0,0,15,3,0,0,12,5,20,4,1,1,Salesman,1,5,2,1,15,41,34,13,32,0,0
1285206840,ABC0174,29580,1,0,1,0,7,3,1,0,0,0,2,0,0,0,0,0,0,0,147,0,0,15,0,0,14,14,0,0,0,23,1,2,2,0,Salesman,1,5,2,1,15,41,34,13,32,0,0
1285293180,ABC0174,29520,1,0,1,0,7,4,3,0,0,0,0,0,0,0,0,0,0,0,145,0,0,17,0,0,15,7,1,0,8,13,14,4,5,0,Salesman,1,5,2,1,15,41,34,13,32,0,0
1285466340,ABC0174,29700,1,0,1,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,151,0,0,11,0,0,14,5,0,0,9,13,27,4,4,4,Salesman,1,5,2,1,15,41,34,13,32,0,0
1285552800,ABC0174,28680,1,0,1,0,7,0,3,0,0,0,2,0,0,0,0,0,0,0,150,0,0,12,0,0,3,0,0,0,3,0,7,2,0,0,Salesman,1,5,2,1,15,41,34,13,32,0,0
1285638600,ABC0174,29400,1,0,1,0,7,1,2,0,0,0,0,0,0,0,0,0,0,0,150,0,0,12,0,0,15,7,0,0,8,11,13,4,2,0,Salesman,1,5,2,1,15,41,34,13,32,0,0
1285725060,ABC0174,30060,0,0,1,0,7,2,3,0,0,0,1,0,0,0,0,0,0,0,140,0,0,22,0,0,15,10,2,0,4,18,9,4,2,0,Salesman,1,5,2,1,15,41,34,13,32,0,0
1285811880,ABC0174,29400,1,0,1,0,7,3,1,0,1,0,5,0,0,0,0,0,0,0,148,0,0,14,0,0,15,10,1,0,5,20,10,4,6,0,Salesman,1,5,2,1,15,41,34,13,32,0,0
1285898400,ABC0174,29700,0,0,1,0,7,4,1,0,0,0,0,0,0,0,0,0,0,0,155,0,0,7,0,0,15,4,0,0,11,8,15,3,0,0,Salesman,1,5,2,1,15,41,34,13,32,0,0
1286157780,ABC0174,28500,1,0,1,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,155,0,0,7,0,0,15,5,1,0,10,10,19,4,1,0,Salesman,1,5,2,1,15,41,34,13,32,0,0
1286244000,ABC0174,28740,1,0,1,0,7,1,1,0,1,0,1,0,0,0,2,0,0,0,159,0,0,3,0,0,15,4,0,0,11,8,19,4,1,4,Salesman,1,5,2,1,15,41,34,13,32,0,0
1286330280,ABC0174,28740,1,0,1,0,7,2,2,0,0,0,2,0,0,0,0,0,0,0,152,0,0,10,0,0,14,1,0,0,13,3,21,2,0,0,Salesman,1,5,2,1,15,41,34,13,32,0,0
1286416080,ABC0174,29760,1,0,1,0,7,3,2,0,1,0,0,0,0,0,0,0,0,0,147,0,0,15,0,0,15,15,1,0,0,20,2,2,3,0,Salesman,1,5,2,1,15,41,34,13,32,0,0
1286502540,ABC0174,30180,1,0,1,0,7,4,2,0,0,0,0,0,0,0,0,0,0,0,145,0,0,17,0,0,15,14,0,0,1,14,6,2,2,2,Salesman,1,5,2,1,15,41,34,13,32,0,0
1286589720,ABC0174,28620,1,0,1,0,7,5,2,0,0,0,5,0,0,0,0,0,0,0,155,0,0,7,0,0,15,5,0,0,10,7,17,4,1,0,Salesman,1,5,2,1,15,41,34,13,32,0,0
1286761920,ABC0174,29880,1,0,1,0,7,0,1,0,0,0,1,0,0,0,0,0,0,0,147,0,0,15,0,0,15,4,0,0,11,12,25,4,5,5,Salesman,1,5,2,1,15,41,34,13,32,0,0
1286848740,ABC0174,28860,1,0,1,0,7,1,3,0,0,0,0,0,0,0,0,0,0,0,158,0,0,4,0,0,15,2,0,0,13,4,22,3,2,0,Salesman,1,5,2,1,15,41,34,13,32,0,0
1286934600,ABC0174,30180,1,0,1,0,7,2,2,0,0,0,0,0,0,0,0,0,0,0,147,0,0,15,0,0,15,8,0,0,7,14,17,4,0,0,Salesman,1,5,2,1,15,41,34,13,32,0,0
1287021180,ABC0174,29820,0,0,1,0,7,3,4,0,0,0,1,0,0,0,0,0,0,0,158,0,0,4,0,0,15,4,0,0,11,8,26,4,2,0,Salesman,1,5,2,1,15,41,34,13,32,0,0
1287107940,ABC0174,29280,0,0,1,0,7,4,3,0,0,0,2,0,0,0,0,0,0,0,159,0,0,3,0,0,15,9,2,0,6,11,23,4,4,2,Salesman,1,5,2,1,15,41,34,13,32,0,0
1287280860,ABC0174,28740,1,0,1,0,7,6,2,0,0,0,3,0,0,0,0,0,0,0,157,0,0,5,0,0,15,15,0,0,0,25,1,2,0,0,Salesman,1,5,2,1,15,41,34,13,32,0,0
1287367200,ABC0174,28800,1,0,1,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0,159,0,0,3,0,0,15,4,0,0,11,9,21,4,4,1,Salesman,1,5,2,1,15,41,34,13,32,0,0
1287453600,ABC0174,28740,1,0,1,0,7,1,2,0,0,0,0,0,0,0,0,0,0,0,158,0,0,4,0,0,15,13,1,0,1,21,4,3,3,0,Salesman,1,5,2,1,15,41,34,13,32,0,0
